Intensity(µW/cm2/nm),Mac,,,,,,iOS,,,,,,,,
Wavelength,Full Brightness White Screen,Minimum Brightness White Screen,Full Brightness (1200K),Minimum Brightness (1200K),"Black, max brightness","Black, min brightness",White,White Medium,White Darkest,Black: Bright,Black: Medium,"Black, Blackest",Red,Red (Med),Red (Dark)
616.34,0.49,0.02,0.5,0.02,0.01,0.01,0.8,0.03,0.02,0.02,0.02,0.02,0.79,0.03,0.02
616.53,0.47,0.01,0.48,0.01,0,0,0.79,0.02,0.01,0.01,0.01,0.01,0.78,0.02,0.01
616.72,0.48,0.02,0.49,0.01,0.01,0.01,0.8,0.03,0.03,0.02,0.02,0.02,0.79,0.03,0.02
616.91,0.48,0.01,0.49,0.02,0.01,0.01,0.78,0.03,0.02,0.02,0.02,0.01,0.78,0.02,0.02
617.1,0.48,0.02,0.5,0.02,0.01,0.01,0.78,0.03,0.01,0.01,0.01,0.02,0.78,0.02,0.02
617.29,0.49,0.02,0.49,0.02,0.01,0.01,0.78,0.04,0.03,0.03,0.03,0.02,0.78,0.03,0.03
617.48,0.48,0.01,0.48,0.01,0.01,0,0.77,0.03,0.02,0.01,0.02,0.02,0.77,0.02,0.02
617.68,0.48,0.02,0.5,0.02,0.02,0.02,0.79,0.05,0.04,0.04,0.04,0.04,0.79,0.05,0.04
617.87,0.48,0.02,0.5,0.02,0.01,0.01,0.76,0.03,0.02,0.01,0.01,0.01,0.76,0.02,0.01
618.06,0.47,0.01,0.48,0.01,0.01,0,0.76,0.03,0.02,0.02,0.02,0.02,0.77,0.02,0.02
618.25,0.48,0.01,0.48,0.01,0,0,0.75,0.02,0.01,0.01,0,0.01,0.76,0.01,0.01
618.44,0.48,0.02,0.48,0.02,0.01,0.01,0.78,0.03,0.02,0.02,0.01,0.02,0.76,0.02,0.02
618.63,0.49,0.03,0.5,0.03,0.02,0.02,0.77,0.04,0.03,0.03,0.03,0.03,0.77,0.04,0.03
618.83,0.47,0.01,0.48,0.01,0.01,0.01,0.76,0.03,0.02,0.02,0.02,0.02,0.76,0.03,0.02
619.02,0.47,0.01,0.48,0.01,0,0,0.76,0.03,0.02,0.02,0.01,0.02,0.77,0.02,0.01
619.21,0.48,0.01,0.48,0.01,0.01,0.01,0.76,0.03,0.02,0.02,0.02,0.02,0.76,0.02,0.01
619.4,0.47,0.02,0.48,0.02,0.01,0.01,0.77,0.03,0.02,0.02,0.02,0.02,0.75,0.03,0.02
619.59,0.48,0.02,0.49,0.02,0.02,0.01,0.77,0.04,0.03,0.02,0.02,0.02,0.76,0.03,0.03
619.78,0.47,0.01,0.48,0.01,0.01,0.01,0.77,0.04,0.03,0.03,0.02,0.03,0.76,0.03,0.02
619.97,0.47,0.02,0.49,0.02,0.01,0.01,0.75,0.03,0.02,0.02,0.02,0.01,0.75,0.02,0.02
620.17,0.48,0.02,0.48,0.02,0.01,0.01,0.76,0.05,0.03,0.02,0.03,0.03,0.76,0.04,0.03
620.36,0.46,0.01,0.47,0.01,0,0,0.74,0.02,0.01,0.01,0,0.01,0.73,0.01,0.01
620.55,0.46,0.01,0.47,0.01,0.01,0,0.73,0.02,0.01,0.01,0,0.01,0.74,0.01,0.01
620.74,0.47,0.02,0.48,0.02,0.01,0.01,0.75,0.04,0.02,0.03,0.03,0.02,0.75,0.03,0.02
620.93,0.47,0.03,0.49,0.02,0.02,0.02,0.75,0.04,0.03,0.03,0.02,0.03,0.75,0.04,0.03
621.12,0.46,0.01,0.47,0.01,0.01,0,0.73,0.02,0.01,0.01,0.01,0,0.74,0.02,0
621.31,0.46,0.01,0.46,0.01,0.01,0,0.74,0.02,0.01,0.01,0.01,0.01,0.73,0.02,0.01
621.5,0.47,0.02,0.48,0.02,0.02,0.01,0.74,0.04,0.03,0.03,0.03,0.03,0.74,0.04,0.03
621.7,0.47,0.02,0.48,0.02,0.02,0.02,0.74,0.05,0.03,0.03,0.03,0.03,0.74,0.04,0.04
621.89,0.46,0.01,0.47,0.01,0,0,0.73,0.03,0.02,0.02,0.01,0.01,0.74,0.02,0.01
622.08,0.45,0.01,0.47,0.01,0.01,0.01,0.72,0.03,0.02,0.01,0.01,0.01,0.73,0.02,0.02
622.27,0.45,0.01,0.47,0.01,0.01,0.01,0.73,0.01,0,0,0,0,0.71,0.01,0
622.46,0.46,0.02,0.48,0.02,0.02,0.02,0.73,0.04,0.03,0.03,0.03,0.03,0.74,0.04,0.03
622.65,0.45,0.01,0.47,0.01,0,0,0.71,0.02,0.01,0.01,0.01,0.01,0.72,0.02,0.01
622.84,0.45,0.01,0.46,0.01,0.01,0,0.71,0.02,0.01,0.01,0.01,0,0.73,0.02,0
623.03,0.46,0.02,0.48,0.02,0.02,0.02,0.73,0.04,0.03,0.02,0.02,0.02,0.73,0.03,0.03
623.23,0.46,0.01,0.47,0.01,0.01,0.01,0.72,0.03,0.01,0.01,0.01,0.01,0.72,0.02,0.02
623.42,0.45,0.01,0.46,0.01,0,0,0.71,0.02,0.01,0.01,0,0.01,0.71,0.01,0.01
623.61,0.45,0.01,0.46,0.01,0.01,0,0.71,0.02,0.01,0.01,0.01,0.01,0.69,0.02,0.01
623.8,0.46,0.02,0.47,0.02,0.02,0.01,0.71,0.03,0.02,0.02,0.02,0.02,0.72,0.03,0.02
623.99,0.45,0.01,0.46,0.01,0.01,0.01,0.71,0.03,0.01,0.01,0.01,0.02,0.7,0.02,0.02
624.18,0.45,0.02,0.46,0.02,0.01,0.01,0.71,0.04,0.02,0.02,0.02,0.02,0.71,0.03,0.03
624.37,0.45,0.01,0.46,0.01,0.01,0.01,0.7,0.03,0.02,0.02,0.02,0.02,0.71,0.03,0.02
624.56,0.46,0.02,0.47,0.02,0.02,0.02,0.72,0.04,0.03,0.03,0.03,0.03,0.72,0.04,0.03
624.75,0.44,0.01,0.45,0.01,0.01,0.01,0.7,0.03,0.02,0.01,0.02,0.02,0.7,0.02,0.02
624.95,0.43,0.01,0.45,0.01,0,0,0.69,0.02,0.01,0.01,0,0,0.69,0.01,0.01
625.14,0.44,0.01,0.45,0.01,0.01,0,0.7,0.03,0.02,0.01,0.01,0.01,0.7,0.02,0.01
625.33,0.45,0.02,0.46,0.02,0.02,0.01,0.7,0.03,0.02,0.02,0.02,0.02,0.7,0.03,0.02
625.52,0.45,0.02,0.46,0.02,0.01,0.01,0.71,0.03,0.02,0.02,0.01,0.02,0.7,0.03,0.02
625.71,0.44,0.01,0.45,0.01,0.01,0.01,0.7,0.03,0.02,0.02,0.02,0.02,0.71,0.03,0.02
625.9,0.43,0.01,0.44,0.01,0,0,0.69,0.02,0.02,0.01,0.01,0.01,0.69,0.02,0.01
626.09,0.44,0.02,0.45,0.02,0.01,0.01,0.68,0.03,0.02,0.02,0.01,0.02,0.69,0.02,0.02
626.28,0.45,0.02,0.45,0.02,0.01,0.01,0.69,0.03,0.01,0.01,0.01,0.01,0.7,0.02,0.02
626.47,0.44,0.01,0.44,0.01,0.01,0.01,0.68,0.03,0.01,0.02,0.01,0.01,0.69,0.02,0.02
626.66,0.43,0.01,0.44,0.01,0.01,0,0.69,0.03,0.02,0.02,0.02,0.02,0.7,0.03,0.02
626.85,0.44,0.02,0.45,0.02,0.01,0.01,0.7,0.04,0.03,0.03,0.02,0.03,0.71,0.03,0.03
627.05,0.44,0.02,0.45,0.02,0.01,0.01,0.7,0.04,0.03,0.02,0.02,0.02,0.69,0.03,0.02
627.24,0.43,0.01,0.44,0.01,0,0,0.65,0.02,0.01,0.01,0.01,0,0.67,0.01,0.01
627.43,0.43,0.01,0.44,0.01,0.01,0.01,0.68,0.03,0.02,0.02,0.02,0.01,0.68,0.03,0.02
627.62,0.44,0.02,0.45,0.02,0.02,0.02,0.7,0.04,0.03,0.03,0.03,0.03,0.71,0.04,0.03
627.81,0.43,0.02,0.45,0.02,0.02,0.01,0.67,0.03,0.02,0.02,0.02,0.02,0.67,0.03,0.02
628,0.42,0.01,0.44,0.01,0.01,0.01,0.67,0.02,0.01,0.01,0.01,0.01,0.66,0.02,0.01
628.19,0.43,0.01,0.43,0.01,0.01,0.01,0.67,0.03,0.02,0.02,0.02,0.02,0.67,0.03,0.02
628.38,0.43,0.02,0.44,0.02,0.01,0.01,0.68,0.03,0.02,0.03,0.02,0.02,0.67,0.03,0.03
628.57,0.43,0.02,0.44,0.01,0.01,0.01,0.67,0.04,0.03,0.03,0.02,0.03,0.68,0.03,0.02
628.76,0.42,0.01,0.44,0.01,0.01,0.01,0.66,0.03,0.02,0.02,0.01,0.02,0.66,0.02,0.02
628.95,0.42,0.01,0.43,0.01,0.01,0.01,0.67,0.03,0.02,0.02,0.01,0.02,0.66,0.02,0.02
629.14,0.43,0.02,0.44,0.02,0.01,0.01,0.65,0.03,0.02,0.02,0.02,0.02,0.65,0.03,0.02
629.33,0.42,0.02,0.43,0.02,0.01,0.01,0.65,0.03,0.01,0.01,0.01,0.01,0.64,0.02,0.01
629.53,0.42,0.01,0.43,0.01,0.01,0.01,0.66,0.03,0.02,0.02,0.02,0.02,0.65,0.02,0.02
629.72,0.42,0.01,0.43,0.01,0.01,0,0.65,0.03,0.02,0.02,0.02,0.01,0.65,0.02,0.02
629.91,0.43,0.02,0.44,0.03,0.02,0.02,0.65,0.03,0.01,0.01,0.01,0.02,0.66,0.02,0.02
630.1,0.42,0.01,0.43,0.02,0.01,0.01,0.64,0.03,0.02,0.02,0.02,0.02,0.65,0.03,0.02
630.29,0.42,0.01,0.42,0.01,0.01,0,0.65,0.03,0.02,0.02,0.01,0.01,0.64,0.02,0.02
630.48,0.41,0.01,0.42,0.01,0,0,0.63,0.02,0.01,0.01,0.01,0,0.62,0.02,0.01
630.67,0.42,0.02,0.43,0.02,0.02,0.02,0.66,0.04,0.03,0.03,0.03,0.03,0.67,0.04,0.03
630.86,0.41,0.02,0.43,0.02,0.02,0.01,0.65,0.04,0.04,0.03,0.03,0.03,0.65,0.04,0.03
631.05,0.41,0.01,0.41,0.01,0,0,0.62,0.02,0.01,0.01,0.01,0.01,0.64,0.02,0.01
631.24,0.41,0.01,0.42,0.01,0.01,0.01,0.64,0.03,0.02,0.02,0.02,0.02,0.64,0.03,0.02
631.43,0.41,0.01,0.42,0.01,0.01,0.01,0.62,0.03,0.02,0.02,0.01,0.02,0.63,0.02,0.02
631.62,0.42,0.02,0.43,0.02,0.01,0.01,0.64,0.03,0.03,0.03,0.02,0.02,0.64,0.03,0.02
631.81,0.41,0.01,0.42,0.01,0.01,0.01,0.64,0.03,0.02,0.02,0.02,0.02,0.64,0.03,0.02
632,0.41,0.01,0.42,0.01,0.01,0,0.63,0.02,0.01,0.01,0.01,0.01,0.62,0.02,0.01
632.19,0.41,0.02,0.42,0.02,0.01,0.01,0.63,0.03,0.02,0.02,0.02,0.02,0.63,0.02,0.02
632.38,0.41,0.02,0.41,0.01,0.01,0.01,0.64,0.03,0.03,0.02,0.02,0.02,0.64,0.03,0.02
632.57,0.4,0.01,0.41,0.01,0.01,0,0.63,0.03,0.02,0.02,0.02,0.02,0.63,0.02,0.02
632.76,0.4,0.01,0.41,0.01,0.01,0.01,0.62,0.02,0.01,0.01,0.01,0.01,0.62,0.01,0.01
632.96,0.4,0.02,0.42,0.02,0.01,0.01,0.63,0.04,0.03,0.03,0.03,0.03,0.64,0.04,0.03
633.15,0.4,0.02,0.41,0.02,0.01,0.01,0.62,0.03,0.02,0.02,0.02,0.02,0.63,0.03,0.02
633.34,0.39,0.01,0.41,0.01,0.01,0.01,0.62,0.03,0.02,0.02,0.02,0.02,0.62,0.02,0.02
633.53,0.4,0.01,0.41,0.01,0.01,0.01,0.61,0.03,0.02,0.02,0.01,0.02,0.61,0.03,0.02
633.72,0.4,0.02,0.41,0.02,0.01,0.01,0.6,0.02,0.01,0.01,0.01,0.01,0.61,0.01,0.01
633.91,0.4,0.02,0.41,0.02,0.01,0.01,0.61,0.03,0.02,0.02,0.02,0.02,0.61,0.03,0.02
634.1,0.39,0.01,0.4,0.01,0.01,0.01,0.61,0.03,0.02,0.02,0.02,0.02,0.61,0.03,0.02
634.29,0.39,0.01,0.4,0.01,0.01,0,0.61,0.02,0.01,0.01,0.01,0.01,0.61,0.02,0.01
634.48,0.4,0.02,0.41,0.02,0.02,0.01,0.61,0.03,0.02,0.02,0.02,0.02,0.61,0.02,0.02
634.67,0.39,0.02,0.41,0.02,0.01,0.01,0.59,0.03,0.02,0.02,0.02,0.02,0.6,0.03,0.02
634.86,0.39,0.01,0.4,0.01,0.01,0.01,0.6,0.03,0.02,0.02,0.02,0.02,0.6,0.02,0.02
635.05,0.38,0.01,0.39,0.01,0,0,0.6,0.03,0.02,0.02,0.02,0.01,0.6,0.02,0.01
635.24,0.39,0.02,0.4,0.02,0.01,0.01,0.59,0.03,0.02,0.02,0.02,0.02,0.6,0.03,0.02
635.43,0.38,0.01,0.39,0.01,0.01,0.01,0.59,0.02,0.01,0.01,0.01,0.01,0.59,0.02,0.02
635.62,0.39,0.01,0.39,0.01,0.01,0,0.59,0.03,0.02,0.02,0.02,0.02,0.6,0.03,0.03
635.81,0.38,0.01,0.39,0.01,0.01,0.01,0.6,0.04,0.02,0.02,0.02,0.02,0.59,0.03,0.02
636,0.39,0.02,0.4,0.02,0.02,0.01,0.61,0.04,0.03,0.03,0.03,0.03,0.6,0.04,0.03
636.19,0.38,0.01,0.39,0.01,0.01,0.01,0.59,0.03,0.02,0.02,0.02,0.02,0.59,0.02,0.02
636.38,0.38,0.01,0.39,0.01,0.01,0,0.58,0.02,0.02,0.01,0.01,0.01,0.58,0.02,0.01
636.57,0.38,0.01,0.39,0.01,0,0,0.58,0.02,0.01,0.01,0.01,0.01,0.58,0.01,0.01
636.76,0.38,0.02,0.39,0.01,0.01,0.01,0.58,0.02,0.01,0.01,0.01,0.01,0.58,0.02,0.01
636.95,0.38,0.02,0.39,0.02,0.01,0.01,0.6,0.03,0.02,0.03,0.02,0.03,0.59,0.03,0.02
637.14,0.38,0.01,0.38,0.01,0.01,0.01,0.57,0.03,0.01,0.01,0.01,0.01,0.58,0.02,0.01
637.33,0.37,0.01,0.38,0.01,0,0,0.58,0.03,0.02,0.02,0.01,0.01,0.56,0.02,0.01
637.52,0.39,0.03,0.39,0.03,0.02,0.02,0.58,0.03,0.02,0.03,0.02,0.02,0.59,0.03,0.02
637.71,0.38,0.02,0.38,0.02,0.02,0.01,0.58,0.04,0.03,0.03,0.02,0.03,0.59,0.03,0.03
637.9,0.37,0.01,0.38,0.01,0.01,0.01,0.56,0.02,0.01,0.02,0.01,0.01,0.57,0.02,0.01
638.09,0.36,0.01,0.38,0.01,0.01,0.01,0.56,0.02,0.02,0.01,0.01,0.01,0.56,0.02,0.01
638.28,0.37,0.02,0.38,0.02,0.01,0.01,0.56,0.02,0.02,0.02,0.02,0.01,0.57,0.02,0.02
638.47,0.38,0.02,0.38,0.02,0.01,0.01,0.57,0.03,0.02,0.02,0.01,0.02,0.58,0.02,0.02
638.66,0.36,0.01,0.37,0.01,0.01,0.01,0.56,0.03,0.02,0.01,0.01,0.02,0.55,0.02,0.01
638.85,0.36,0.01,0.37,0.01,0,0,0.55,0.02,0.01,0.01,0.01,0.01,0.54,0.01,0.01
639.04,0.37,0.02,0.38,0.02,0.02,0.02,0.56,0.04,0.03,0.03,0.03,0.03,0.57,0.04,0.03
639.23,0.37,0.02,0.38,0.02,0.02,0.01,0.55,0.03,0.02,0.03,0.02,0.02,0.57,0.03,0.02
639.42,0.36,0.01,0.37,0.01,0.01,0,0.56,0.03,0.02,0.02,0.02,0.02,0.57,0.03,0.02
639.61,0.36,0.01,0.36,0.01,0,0.01,0.55,0.03,0.02,0.02,0.01,0.02,0.55,0.02,0.02
639.8,0.36,0.02,0.37,0.02,0.01,0.01,0.56,0.03,0.02,0.02,0.02,0.02,0.56,0.03,0.02
639.99,0.37,0.02,0.38,0.02,0.02,0.02,0.56,0.03,0.03,0.03,0.03,0.03,0.56,0.04,0.03
640.18,0.35,0.01,0.36,0.01,0.01,0.01,0.55,0.03,0.02,0.02,0.01,0.01,0.55,0.02,0.01
640.37,0.35,0.01,0.36,0.01,0.01,0,0.54,0.02,0.01,0.02,0.01,0.01,0.54,0.02,0.01
640.56,0.36,0.02,0.36,0.02,0.01,0.01,0.54,0.03,0.02,0.02,0.02,0.02,0.54,0.02,0.02
640.75,0.36,0.02,0.37,0.01,0.01,0.01,0.54,0.02,0.01,0.01,0,0.01,0.53,0.02,0.01
640.94,0.35,0.01,0.36,0.01,0.01,0.01,0.53,0.02,0.01,0.01,0,0,0.52,0.01,0.01
641.13,0.35,0.01,0.36,0.01,0.01,0.01,0.54,0.03,0.02,0.02,0.02,0.02,0.54,0.02,0.02
641.32,0.35,0.02,0.36,0.02,0.01,0.01,0.54,0.03,0.03,0.02,0.02,0.02,0.53,0.03,0.03
641.51,0.35,0.02,0.36,0.02,0.01,0.01,0.54,0.03,0.02,0.02,0.02,0.02,0.54,0.02,0.02
641.7,0.34,0.01,0.36,0.01,0.01,0.01,0.53,0.02,0.01,0.01,0.02,0.01,0.53,0.02,0.01
641.89,0.35,0.01,0.35,0.01,0.01,0.01,0.52,0.03,0.02,0.01,0.01,0.01,0.53,0.02,0.01
642.08,0.35,0.02,0.37,0.02,0.02,0.02,0.54,0.03,0.02,0.02,0.02,0.02,0.54,0.03,0.03
642.27,0.35,0.02,0.36,0.02,0.01,0.01,0.54,0.03,0.02,0.02,0.02,0.02,0.52,0.02,0.03
642.46,0.34,0.01,0.35,0.01,0.01,0.01,0.52,0.03,0.02,0.02,0.02,0.02,0.52,0.02,0.02
642.65,0.35,0.01,0.35,0.01,0.01,0.01,0.53,0.03,0.02,0.03,0.02,0.02,0.52,0.03,0.02
642.84,0.35,0.02,0.36,0.02,0.02,0.02,0.53,0.04,0.03,0.03,0.03,0.03,0.54,0.04,0.03
643.03,0.35,0.02,0.36,0.02,0.02,0.02,0.52,0.03,0.02,0.02,0.02,0.01,0.52,0.02,0.02
643.22,0.33,0.01,0.34,0.01,0,0,0.51,0.03,0.02,0.02,0.02,0.02,0.51,0.02,0.02
643.41,0.33,0.01,0.34,0.01,0,0,0.52,0.02,0.02,0.02,0.01,0.01,0.51,0.02,0.02
643.6,0.33,0.01,0.35,0.02,0.01,0.01,0.51,0.02,0.02,0.01,0.01,0.01,0.51,0.02,0.02
643.79,0.34,0.02,0.35,0.02,0.01,0.01,0.52,0.03,0.03,0.02,0.02,0.02,0.52,0.03,0.02
643.97,0.34,0.01,0.34,0.01,0.01,0.01,0.52,0.03,0.02,0.02,0.02,0.02,0.51,0.03,0.02
644.16,0.33,0.01,0.34,0.01,0.01,0.01,0.52,0.03,0.02,0.02,0.02,0.02,0.51,0.03,0.02
644.35,0.34,0.02,0.34,0.02,0.01,0.01,0.52,0.03,0.03,0.03,0.02,0.02,0.51,0.03,0.02
644.54,0.34,0.02,0.34,0.02,0.01,0.01,0.51,0.03,0.02,0.02,0.02,0.02,0.51,0.02,0.02
644.73,0.33,0.01,0.33,0.01,0.01,0.01,0.52,0.03,0.03,0.02,0.02,0.02,0.51,0.03,0.02
644.92,0.32,0.01,0.33,0.01,0.01,0,0.5,0.02,0.02,0.01,0.01,0.01,0.5,0.02,0.01
645.11,0.33,0.02,0.34,0.02,0.01,0.01,0.51,0.03,0.01,0.02,0.02,0.02,0.5,0.02,0.02
645.3,0.33,0.02,0.34,0.02,0.01,0.01,0.52,0.04,0.02,0.03,0.03,0.03,0.51,0.04,0.03
645.49,0.33,0.01,0.33,0.01,0.01,0,0.5,0.02,0.02,0.02,0.01,0.02,0.49,0.02,0.02
645.68,0.33,0.01,0.33,0.01,0.01,0.01,0.49,0.02,0.01,0.01,0.01,0.01,0.5,0.02,0.01
645.87,0.33,0.02,0.34,0.02,0.02,0.02,0.5,0.03,0.03,0.03,0.02,0.02,0.5,0.03,0.03
646.06,0.32,0.02,0.33,0.02,0.01,0.01,0.48,0.02,0.01,0.01,0.01,0.01,0.49,0.02,0.01
646.25,0.32,0.01,0.33,0.01,0.01,0.01,0.49,0.03,0.02,0.01,0.01,0.02,0.48,0.02,0.02
646.44,0.32,0.01,0.32,0.01,0,0,0.47,0.02,0.02,0.01,0.01,0.01,0.48,0.02,0.01
646.63,0.32,0.02,0.34,0.02,0.02,0.01,0.48,0.02,0.02,0.02,0.01,0.02,0.49,0.02,0.02
646.82,0.33,0.02,0.33,0.02,0.02,0.01,0.48,0.02,0.01,0.02,0.01,0.01,0.47,0.02,0.02
647.01,0.31,0.01,0.32,0.01,0,0,0.48,0.02,0.02,0.01,0.01,0.01,0.48,0.01,0.01
647.2,0.31,0.01,0.31,0,0,0,0.47,0.01,0.01,0.01,0.01,0.01,0.46,0.01,0.01
647.39,0.32,0.02,0.33,0.02,0.01,0.01,0.49,0.02,0.01,0.01,0.01,0.01,0.47,0.02,0.02
647.57,0.32,0.01,0.32,0.01,0.01,0.01,0.48,0.02,0.01,0.01,0.01,0.01,0.47,0.02,0.01
647.76,0.31,0.01,0.31,0.01,0,0,0.46,0.02,0,0,0,0,0.46,0.01,0.01
647.95,0.31,0.01,0.32,0.01,0.01,0.01,0.49,0.03,0.02,0.02,0.02,0.02,0.48,0.03,0.02
648.14,0.32,0.02,0.32,0.02,0.01,0.02,0.48,0.03,0.02,0.02,0.02,0.02,0.49,0.03,0.03
648.33,0.31,0.02,0.32,0.02,0.01,0.01,0.47,0.02,0.02,0.02,0.01,0.01,0.47,0.02,0.01
648.52,0.3,0.01,0.31,0.01,0,0,0.46,0.01,0.01,0.01,0.01,0.01,0.45,0.01,0.01
648.71,0.31,0.01,0.31,0.01,0.01,0.01,0.48,0.04,0.03,0.03,0.03,0.03,0.47,0.03,0.03
648.9,0.32,0.02,0.33,0.02,0.02,0.02,0.5,0.05,0.04,0.04,0.04,0.04,0.48,0.04,0.04
649.09,0.32,0.02,0.32,0.02,0.02,0.02,0.49,0.04,0.04,0.04,0.04,0.03,0.48,0.04,0.04
649.28,0.3,0.01,0.31,0.01,0.01,0.01,0.47,0.03,0.02,0.02,0.02,0.02,0.47,0.03,0.02
649.47,0.3,0.01,0.31,0.01,0.01,0.01,0.47,0.03,0.02,0.02,0.01,0.02,0.45,0.02,0.02
649.66,0.3,0.02,0.31,0.01,0.01,0.01,0.46,0.02,0.01,0.01,0.01,0.01,0.46,0.02,0.01
649.85,0.3,0.02,0.31,0.02,0.01,0.01,0.47,0.02,0.02,0.03,0.02,0.02,0.48,0.03,0.02
650.03,0.29,0.01,0.3,0,0,0,0.46,0.02,0.01,0.01,0.01,0.01,0.45,0.02,0.01
650.22,0.29,0.01,0.3,0.01,0,0,0.45,0.02,0.01,0.01,0.01,0.01,0.44,0.02,0.01
650.41,0.3,0.02,0.31,0.02,0.01,0.01,0.46,0.03,0.02,0.02,0.01,0.01,0.46,0.03,0.02
650.6,0.3,0.02,0.31,0.02,0.02,0.01,0.47,0.03,0.03,0.03,0.03,0.03,0.46,0.03,0.03
650.79,0.29,0.01,0.3,0.01,0,0,0.44,0.02,0.01,0.01,0.01,0.01,0.42,0.01,0.01
650.98,0.29,0.01,0.3,0.01,0.01,0.01,0.45,0.02,0.02,0.02,0.02,0.01,0.45,0.02,0.02
651.17,0.3,0.02,0.31,0.02,0.02,0.02,0.45,0.03,0.02,0.02,0.02,0.02,0.44,0.03,0.02
651.36,0.3,0.02,0.31,0.02,0.02,0.02,0.46,0.03,0.03,0.03,0.03,0.02,0.46,0.03,0.03
651.55,0.29,0.01,0.29,0,0,0,0.44,0.02,0.01,0.01,0.01,0.02,0.44,0.02,0.01
651.74,0.29,0.01,0.29,0.01,0.01,0.01,0.45,0.02,0.02,0.02,0.02,0.01,0.43,0.02,0.02
651.92,0.29,0.02,0.3,0.02,0.02,0.02,0.46,0.03,0.03,0.03,0.03,0.03,0.45,0.04,0.03
652.11,0.3,0.02,0.3,0.02,0.02,0.01,0.44,0.03,0.02,0.02,0.02,0.02,0.43,0.02,0.02
652.3,0.29,0.01,0.3,0.01,0.01,0.01,0.44,0.02,0.02,0.01,0.01,0.02,0.43,0.02,0.02
652.49,0.3,0.02,0.3,0.02,0.02,0.02,0.45,0.04,0.03,0.03,0.03,0.03,0.44,0.04,0.03
652.68,0.29,0.02,0.31,0.03,0.02,0.02,0.45,0.03,0.02,0.03,0.03,0.03,0.45,0.03,0.03
652.87,0.29,0.02,0.3,0.02,0.01,0.01,0.43,0.03,0.02,0.03,0.02,0.02,0.44,0.03,0.03
653.06,0.28,0.01,0.29,0.01,0.01,0.01,0.44,0.03,0.02,0.02,0.02,0.02,0.43,0.02,0.02
653.25,0.28,0.01,0.29,0.01,0,0,0.42,0.01,0,0.01,0,0,0.42,0.01,0
653.44,0.29,0.02,0.3,0.02,0.02,0.02,0.44,0.04,0.03,0.03,0.02,0.03,0.44,0.03,0.03
653.62,0.29,0.02,0.29,0.02,0.02,0.02,0.43,0.04,0.03,0.03,0.02,0.03,0.43,0.03,0.03
653.81,0.28,0.01,0.28,0.01,0.01,0.01,0.43,0.02,0.02,0.02,0.02,0.02,0.42,0.02,0.02
654,0.27,0.01,0.28,0,0,0,0.42,0.02,0.01,0.01,0.01,0.01,0.41,0.01,0.01
654.19,0.29,0.02,0.29,0.02,0.02,0.01,0.42,0.03,0.02,0.02,0.02,0.02,0.42,0.02,0.02
654.38,0.28,0.02,0.29,0.02,0.02,0.01,0.44,0.03,0.03,0.03,0.03,0.03,0.43,0.04,0.03
654.57,0.27,0.01,0.28,0.01,0.01,0,0.41,0.02,0.02,0.01,0.01,0.01,0.41,0.02,0.01
654.76,0.27,0.01,0.28,0.01,0.01,0.01,0.43,0.02,0.02,0.02,0.02,0.02,0.41,0.02,0.02
654.95,0.28,0.02,0.29,0.02,0.02,0.01,0.43,0.04,0.03,0.03,0.03,0.03,0.42,0.03,0.03
655.14,0.28,0.02,0.28,0.02,0.02,0.02,0.43,0.04,0.03,0.03,0.03,0.03,0.42,0.03,0.03
655.32,0.26,0,0.27,0,0,0,0.41,0.02,0.01,0.01,0.01,0.01,0.4,0.01,0.01
655.51,0.26,0.01,0.27,0.01,0.01,0.01,0.41,0.02,0.02,0.02,0.01,0.01,0.41,0.01,0.01
655.7,0.27,0.02,0.28,0.02,0.01,0.01,0.41,0.01,0.01,0.01,0.01,0.01,0.39,0.02,0.01
655.89,0.28,0.02,0.28,0.02,0.01,0.01,0.43,0.04,0.03,0.03,0.03,0.03,0.41,0.03,0.03
656.08,0.26,0.01,0.27,0.01,0.01,0.01,0.41,0.02,0.02,0.01,0.01,0.01,0.4,0.02,0.02
656.27,0.26,0.01,0.27,0.01,0,0,0.41,0.02,0.02,0.02,0.01,0.02,0.39,0.02,0.01
656.46,0.27,0.02,0.27,0.02,0.02,0.01,0.4,0.02,0.02,0.02,0.02,0.02,0.4,0.02,0.01
656.64,0.27,0.02,0.28,0.02,0.01,0.01,0.42,0.03,0.03,0.03,0.02,0.03,0.4,0.03,0.03
656.83,0.27,0.02,0.27,0.02,0.02,0.02,0.41,0.03,0.02,0.02,0.03,0.03,0.4,0.03,0.03
657.02,0.25,0.01,0.26,0.01,0,0,0.4,0.02,0.02,0.02,0.02,0.02,0.39,0.02,0.02
657.21,0.26,0.01,0.27,0.01,0.01,0.01,0.41,0.03,0.03,0.03,0.02,0.02,0.4,0.03,0.02
657.4,0.26,0.01,0.27,0.02,0.01,0.01,0.38,0.01,0.01,0.01,0.01,0,0.37,0.01,0.01
657.59,0.26,0.01,0.26,0.01,0,0,0.4,0.03,0.02,0.02,0.02,0.02,0.39,0.02,0.02
657.78,0.25,0.01,0.26,0.01,0.01,0,0.41,0.03,0.03,0.03,0.02,0.02,0.39,0.02,0.02
657.96,0.27,0.02,0.27,0.02,0.02,0.02,0.4,0.03,0.02,0.02,0.02,0.02,0.38,0.02,0.02
